Road ID,Direction,Year,Hour,VEH,Average Speed,PC,Taxi,LGV3,LGV4,LGV6,HGV7,HGV8,PLB,PV4,PV5,NFB6,NFB7,NFB8,FBSD,FBDD,MC,HV%
5g,NB,2038,3,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2038,3,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2023,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2023,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2023,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2028,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2028,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2028,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2033,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2033,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2033,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2038,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2038,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2038,4,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2023,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2023,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2023,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2028,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2028,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2028,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2033,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2033,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2033,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2038,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2038,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2038,5,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2023,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2023,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2023,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2028,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2028,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2028,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2033,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2033,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2033,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2038,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2038,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2038,6,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2023,7,10,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,NB,2023,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,SB,2023,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,Bothbound,2028,7,10,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,NB,2028,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,SB,2028,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,Bothbound,2033,7,10,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,NB,2033,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,SB,2033,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,Bothbound,2038,7,10,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,NB,2038,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,SB,2038,7,0,25,68,15,0.3,10.7,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
5g,Bothbound,2023,8,10,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,NB,2023,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,SB,2023,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,Bothbound,2028,8,10,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,NB,2028,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,SB,2028,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,Bothbound,2033,8,10,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,NB,2033,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,SB,2033,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,Bothbound,2038,8,10,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,NB,2038,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,SB,2038,8,0,25,59,16,0.3,12.7,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
5g,Bothbound,2023,9,10,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2023,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2023,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2028,9,10,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2028,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2028,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2033,9,10,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2033,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2033,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2038,9,10,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2038,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2038,9,0,25,58,15,0.3,11.7,8,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2023,10,10,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,NB,2023,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,SB,2023,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,Bothbound,2028,10,10,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,NB,2028,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,SB,2028,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,Bothbound,2033,10,10,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,NB,2033,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,SB,2033,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,Bothbound,2038,10,10,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,NB,2038,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,SB,2038,10,0,25,54,15,0.4,13.6,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
5g,Bothbound,2023,11,10,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2023,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2023,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2028,11,10,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2028,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2028,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2033,11,10,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2033,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2033,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2038,11,10,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2038,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2038,11,0,25,57,14,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2023,12,10,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2023,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2023,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2028,12,10,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2028,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2028,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2033,12,10,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2033,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2033,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2038,12,10,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2038,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2038,12,0,25,56,14,0.3,12.7,9,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2023,13,10,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2023,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2023,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2028,13,10,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2028,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2028,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2033,13,10,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2033,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2033,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2038,13,10,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2038,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2038,13,0,25,56,15,0.3,12.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2023,14,10,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2023,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2023,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2028,14,10,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2028,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2028,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2033,14,10,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2033,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2033,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2038,14,10,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,NB,2038,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,SB,2038,14,0,25,55,15,0.3,12.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29
5g,Bothbound,2023,15,10,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2023,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2023,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2028,15,10,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2028,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2028,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2033,15,10,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2033,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2033,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2038,15,10,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,NB,2038,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,SB,2038,15,0,25,56,15,0.3,11.7,10,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
5g,Bothbound,2023,16,10,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,NB,2023,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,SB,2023,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,Bothbound,2028,16,10,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,NB,2028,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,SB,2028,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,Bothbound,2033,16,10,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,NB,2033,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,SB,2033,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,Bothbound,2038,16,10,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,NB,2038,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,SB,2038,16,0,25,57,15,0.3,12.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
5g,Bothbound,2023,17,10,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2023,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2023,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2028,17,10,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2028,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2028,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2033,17,10,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2033,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2033,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2038,17,10,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2038,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2038,17,0,25,58,15,0.3,11.7,9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2023,18,10,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2023,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2023,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2028,18,10,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2028,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2028,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2033,18,10,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2033,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2033,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2038,18,10,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,NB,2038,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,SB,2038,18,0,25,59,14,0.3,10.7,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26
5g,Bothbound,2023,19,10,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,NB,2023,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,SB,2023,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,Bothbound,2028,19,10,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,NB,2028,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,SB,2028,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,Bothbound,2033,19,10,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,NB,2033,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,SB,2033,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,Bothbound,2038,19,10,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,NB,2038,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,SB,2038,19,0,25,59,17,0.3,9.7,8,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
5g,Bothbound,2023,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2023,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2023,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2028,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2028,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2028,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2033,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,NB,2033,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,SB,2033,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
5g,Bothbound,2038,20,0,25,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100
